[05Jan2024 12:20:52.291] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Uncle_Oldman, --version, 1.20.1-forge-47.1.84, --gameDir, C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c, --assetsDir, C:\Users\Danatang\AppData\Local\.ftba\bin\assets, --assetIndex, 5, --uuid, 4d68e9eb-7034-495b-9ecd-d94bd99dcce9, --accessToken, ????????, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, msa, --versionType, release, --width, 1720, --height, 840, --launchTarget, forgeclient, --fml.forgeVersion, 47.1.84, --fml.fmlVersion, 47.1.47, --fml.mcVersion, 1.20.1, --fml.mcpVersion, 20230612.114412]
[05Jan2024 12:20:52.306] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.7 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[05Jan2024 12:20:54.998] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[05Jan2024 12:20:55.156] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[05Jan2024 12:20:55.422] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[05Jan2024 12:20:55.543] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Danatang/AppData/Local/.ftba/bin/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23102!/ Service=ModLauncher Env=CLIENT
[05Jan2024 12:20:55.639] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce GTX 1050 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 536.23, NVIDIA Corporation
[05Jan2024 12:20:57.092] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CyclopsCore-1.20.1-1.18.14.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.092] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "DarkUtilities-Forge-1.20.1-17.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.092] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "deepresonance-1.20-5.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.092] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "default-server-properties-forge-81.1.0.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "defaultoptions-forge-1.20-18.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Ding-1.20.1-Forge-1.4.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "domum_ornamentum-1.20-1.0.147-BETA-universal.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dummmmmmy-1.20-1.8.13.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "DungeonsArise-1.20.x-2.1.58-release.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "eccentrictome-1.20.1-1.10.2.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EdivadLib-1.20.1-2.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "elevatorid-1.20.1-lex-1.9.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "elytraslot-forge-6.3.0+1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Emojiful-Forge-1.20.1-4.2.0.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EnchantmentDescriptions-Forge-1.20.1-17.0.11.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "enderchests-forge-1.20.1-1.2.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EnderIO-1.20.1-6.0.23-alpha.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "endertanks-forge-1.20.1-1.2.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.093] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "entangled-1.3.16-forge-mc1.20.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ExtremeReactors2-1.20.1-2.0.77.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "extremesoundmuffler-3.41-forge-1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fancymenu_forge_2.14.9-3_MC_1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FarmersDelight-1.20.1-1.2.3.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "farmingforblockheads-forge-1.20.1-14.0.2.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FastFurnace-1.20.1-8.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FastSuite-1.20.1-5.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ferritecore-6.0.0-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "findme-3.2.0-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "flatbedrock-forge-3.0.1-build.18+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.094] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "flib-1.20.1-0.0.11.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.095] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FlowerPatch-forge-1.20.1-3.1.0.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.095] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FluxNetworks-1.20.1-7.2.0.14.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.095] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "forbidden_arcanus-1.20.1-2.2.4.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.095] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FramedBlocks-9.1.6.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.095] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-auxilium-neoforge-81.1.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.095] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-chunks-forge-2001.2.5.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-essentials-forge-2001.2.2.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-hacks-neo-0.1.0+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-library-forge-2001.1.4.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-ranks-forge-2001.1.3.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-teams-forge-2001.1.4.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-xmod-compat-forge-2.0.1-20230904.102642-1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftbbackups2-forge-1.20-1.0.23.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "functionalarmortrim-1.20.1-4.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "functionalstorage-1.20.1-1.2.7.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.096] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fusion-1.1.0b-forge-mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "GatewaysToEternity-1.20.1-4.2.3.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "geckolib-forge-1.20.1-4.3.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "growthcraft-1.20.1-9.1.2.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "GunpowderLib-1.20.2-2.2.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "HammerLib-1.20.1-20.1.24.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "handcrafted-forge-1.20.1-3.0.5.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "harvestwithease-1.20.1-8.0.0.2-forge.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "hole_filler_mod-1.2.8_mc-1.20.1_forge.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "HostileNeuralNetworks-1.20.1-5.2.0.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "hyperbox-1.20.1-4.0.1.0.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ifly-1.0.3+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ImmersiveEngineering-1.20.1-10.0.0-169.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "industrial-foregoing-1.20.1-3.5.14.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.097] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "industrial-foregoing-souls-1.20.1-1.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedCrafting-1.20.1-1.1.7.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedDynamics-1.20.1-1.20.4.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedTerminals-1.20.1-1.4.12.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedTunnels-1.20.1-1.8.24.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "inventoryessentials-forge-1.20.1-8.2.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "inventorysorter-1.20.1-23.0.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ironchest-1.20.1-14.4.4.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ironfurnaces-1.20.1-4.1.3.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IronJetpacks-1.20.1-7.0.2.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "irons_spellbooks-1.20.1-2.2.0.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "itemcollectors-1.1.9-forge-mc1.20.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jamd-forge-3.4.2+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.098] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JAOPCA-1.20.1-4.4.6.9.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.099] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JAVD-Forge-5.0.1+mc1.20.1.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.099] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jearchaeology-1.20.1-1.0.3.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.099] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jei-1.20.1-forge-15.2.0.27.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.099] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jumpboat-1.20.0-1.0.5.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
[05Jan2024 12:20:57.099] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JustEnoughResources-1.20.1-1.4.0.238.jar" of type MOD with provider {mods folder locator at C:\Users\Danatang\AppData\Local\.ftba\instances\3b3957c4-ca89-4fd9-b219-029606dd102c\mods}
